Channel Title,Channel Username,ID,Message,Date,Media Path,Emoji,Link
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15161,"SUDO CREAM 
Price 4000 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-29 13:01:26+00:00,photos\@lobelia4cosmetics_15161.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15160,,2025-01-29 13:01:26+00:00,photos\@lobelia4cosmetics_15160.jpg,,
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15159,,2025-01-29 13:01:26+00:00,photos\@lobelia4cosmetics_15159.jpg,,
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15158,"EOS LOTION 
Price 3800 birr 
Telegram @Lobeliacosmetics
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",2025-01-29 13:01:26+00:00,photos\@lobelia4cosmetics_15158.jpg,👉,
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15157,"Cheerios 
Price 2800
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-29 13:01:26+00:00,photos\@lobelia4cosmetics_15157.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15156,"HONEY BUNCHES 
Price 2800
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-29 13:01:26+00:00,photos\@lobelia4cosmetics_15156.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15155,"BATANA OIL 150ML
Price 4500 birr 
Telegram @Lobeliacosmetics
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",2025-01-29 13:01:26+00:00,photos\@lobelia4cosmetics_15155.jpg,👉,
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15154,"ALLULA GOLD 1.8KG
Price 5500 birr 
Telegram @Lobeliacosmetics
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-29 12:59:56+00:00,photos\@lobelia4cosmetics_15154.jpg,👉,
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15153,"LAROCHE  HYALU +B5 EYE SERUM 
Price 6000
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-29 05:03:04+00:00,photos\@lobelia4cosmetics_15153.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15152,"LAROCHE  EFFACLAR ULTRA SERUM 
Price 6000
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-29 05:03:03+00:00,photos\@lobelia4cosmetics_15152.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15151,"LAROCHE  NIACINAMIDE SERUM 
Price 6000
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-29 05:03:03+00:00,photos\@lobelia4cosmetics_15151.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15150,"LAROCHE  HYALU+B5 SERUM 
Price 6000
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-29 05:03:03+00:00,photos\@lobelia4cosmetics_15150.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15149,"MIELLE  OIL 
Price 2500 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-29 05:03:03+00:00,photos\@lobelia4cosmetics_15149.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15148,"HEAD &SHOULDERS SHAMPOO 950ML
Price 3500 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-29 05:03:03+00:00,photos\@lobelia4cosmetics_15148.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15147,"TRESEME shampoo and conditioner 
Price 7000 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ50 - 150 ብር
For delivery option fees are from 50 birr - 150 birr",2025-01-29 05:03:03+00:00,photos\@lobelia4cosmetics_15147.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15146,"NEXUS SHAMPOO AND CONDITIONER 
Price 7000 birr 
Telegram @Lobeliacosmetics
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-29 05:02:10+00:00,photos\@lobelia4cosmetics_15146.jpg,👉,
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15145,"SARDINE 
Price 800 birr each 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-28 14:36:31+00:00,photos\@lobelia4cosmetics_15145.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15144,"CARDIOACE PLUS
Price 5000 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-28 14:36:31+00:00,photos\@lobelia4cosmetics_15144.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15143,"Wellman Conception 
Price 4000
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-28 14:36:31+00:00,photos\@lobelia4cosmetics_15143.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15142,"MUSINEX SEVER CONGESTION AND COUGH 20 TABLETS 
Price 2500 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-28 14:36:31+00:00,photos\@lobelia4cosmetics_15142.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15141,"MUSINEX COUGH EXPECTORANT 42 TABLETS 
Price 3500 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-28 14:36:31+00:00,photos\@lobelia4cosmetics_15141.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15140,"MUSINEX COUGH EXPECTORANT 14 TABLETS 
Price 2000 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-28 14:36:31+00:00,photos\@lobelia4cosmetics_15140.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15139,"MUSINEX COUGH EXPECTORANT 68 TABLETS 
Price 4500 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-28 14:36:31+00:00,photos\@lobelia4cosmetics_15139.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15138,"DAY AND NIGHT QUIL 24 TABLETS 
Price 2500 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-28 14:36:31+00:00,photos\@lobelia4cosmetics_15138.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15137,"DAY AND NIGHT QUIL 48 TABLETS 
Price 4500 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-28 14:36:30+00:00,photos\@lobelia4cosmetics_15137.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15136,"MUSINEX FAST COLD & FLU 
Price 2500 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-01-28 14:36:30+00:00,photos\@lobelia4cosmetics_15136.jpg,👉,https://t.me/lobelia4cosmetics
የጤና ወግ - የጤና መረጃ,@yetenaweg,1247,,2025-01-22 09:50:47+00:00,photos\@yetenaweg_1247.jpg,,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1246,,2025-01-22 09:50:46+00:00,photos\@yetenaweg_1246.jpg,,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1245," ጥር የማህፀን በር ጫፍ ካንሰር የግንዛቤ ማስጨበጫ ወር ነው! 

🩺 ቁልፍ ማሳሰቢያዎች፡-

 በመደበኛነት ይመርመሩ፡ የፓፕ ስሚር እና የ HPV ምርመራዎች ቀደም ብሎ ለመለየት አስፈላጊ ናቸው።
 መከተብ፡ የ HPV ክትባት የማኅፀን በር ካንሰርን ለመከላከል ወሳኝ ነው።
 ምልክቶቹን ይወቁ፡- ያልተለመደ የደም መፍሰስ፣ በግንኙነት ወቅት ህመም፣ መጥፎ ጠረን ያለው ፈሳሽ…ወዘተ

 የማህፀን በር ጫፍ ካንሰር ቶሎ ከተገኘ ሊከላከሉት ከሚችሉ እና ሊታከሙ ከሚችሉ ካንሰሮች አንዱ ነው። 

 የማህፀን በር ካንሰርን በመከላከል እና ቀድሞ በማከም በሽታውን መቀነስ ይቻላል::

️ ስለ የማህፀን በር ካንሰርን የበለጠ ለማንበብ የሚከተለውን ማስፈንጠሪያ ይጫኑ: እዚህ ይጫኑ",2025-01-22 09:50:46+00:00,photos\@yetenaweg_1245.jpg,🎗,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1244,,2025-01-07 03:35:34+00:00,,,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1243," ርእደ መሬት ቢከሰት ምን ማድረግ እንዳለብዎት ያውቃሉ? 

️ርእደ መሬት ያለምንም ማስጠንቀቂያ  ሊከሰት ይችላል፣ ይህም በህይወት እና ንብረት ላይ ከፍተኛ ጉዳት ያስከትላል። 

ዝግጁ መሆን  ደህንነትን ለመጠበቅ የመጀመሪያው እርምጃ ነው—እራስዎን ይጠብቁ ፣ የአደጋ ጊዜ እቅድ ይኑርዎት፣ ርእደ መሬት በሚከሰትበት ጊዜ እና በኋላ ምን ማድረግ እንዳለቦት ይወቁ:-


 ባሉበት ዝቅ ይበሉ፣ በእጆችዎ  እና ጉልበቶችዎ ይሂዱ። ይህ አካሄድ በሚወድቁ ነገሮች እና ፍርስራሾች ከመመታት እና መውደቅ ይከላከላል፣ ወደ ደህንነት ሳይጎዱ እንዲሄዱ ያስችላል ።

 ጭንቅላትዎን እና አንገትዎን በእጅዎ ይሸፍኑ ፣ ጠንካራ ጠረጴዛ በአቅራቢያ ካለ ከሱ ስር ለጥበቃ በመግባት ይጠለሉ ።

 ምንም መጠለያ ከሌለ፣ ከመስኮቶች ይራቁ፣ ወደ የቤቱ/ህንጻ ውስጠኛው ግድግዳ ይሂዱ እና እራስዎን ከሚወድቁ ነገሮች ወይም ፍርስራሾች ለመከላከል ጎንበስ ይበሉ ።

️በጠረጴዛ  ስር ከተጠለሉ በመንቀጥቀጡ ጊዜ ሊንቀሳቀስ ስለሚችሉ አጥብቀው ይያዙት።
️ጭንቅላትዎን እና አንገትዎን በእጅዎ ይሸፍኑ ፣ መጠለያ ከሌለ መንቀጥቀጡ እስኪቆም ድረስ በሁለቱም እጆችዎ ጭንቅላትዎን እና አንገትዎን በመሸፈን እራስዎን ይጠብቁ።

በመሬት መንቀጥቀጥ ወቅት የእርስዎንም ሆነ የቤተሰብዎን ደህንነት ለመጠበቅ  ወቅታዊ የሆኑ ማንቂያዎችን፣ መመሪያዎችን ለማግኘት ይህን መተግበሪያ ይጠቀሙ:-

IOS: እዚህ ይጫኑ 
Android: እዚህ ይጫኑ 
Huawei App Gallery: እዚህ ይጫኑ",2025-01-07 03:35:26+00:00,photos\@yetenaweg_1243.jpg,🌍🤔,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1242," የጤና ወግ ቪዲዮ ፖድካስት 

ከ EngenderHealth እና ከSaint Paul Institute for Reproductive Health and Rights (SPIRHR) ጋር በመተባበር:

                            ‍‍‍የቤተሰብ ምጣኔ‍‍‍

 ውይይቱ ውስጥ የተካተቱት ርዕሶች፡-

 የቤተሰብ ምጣኔ ማለት ምን ማለት ነው።
 የተለያዩ አይነት የእርግዝና መከላከያ ዘዴዎች እና አጠቃቀማቸው
️ ጥቅሞቻቸው፣ ጉዳቶቻቸው እና ውጤታማነታቸው
 ለፍላጎትዎ ትክክለኛውን የእርግዝና መከላከያ ዘዴ መምረጥ
 እና ሌሎች ተጨማሪ የመወያያ ነጥቦች 

ውይይቱን ለመመልከት እዚህ ይጫኑ 

የዩቲዩብ ቻናላችንን ሰብስክራይብ በማድረግ በቀጣይ አዲስ ፖድካስቶች፣ በጤና እና ደህንነት ጉዳዮች ላይ ከባለሙያ ጋር ያደረኛቸው ውይይቶችን ማግኘት ይችላሉ። 

 YouTube: 

 አዳዲስ መረጃዎችን ለማግኘት በማህበራዊ ሚዲያዎቻችን ላይ ይከተሉን:

 Instagram: 
 Twitter: 
 Facebook: 
 YouTube: 
 Website:  
 LinkedIn: ",2024-12-16 07:08:46+00:00,,🎙✨,https://www.youtube.com/c/YeTenaWeg?sub_confirmation=1
የጤና ወግ - የጤና መረጃ,@yetenaweg,1241," የጤና ወግ ቪዲዮ ፖድካስት 

በ EngenderHealth እና Saint Paul Institute for Reproductive Health and Rights (SPIRHR) ጋር በመተባበር:
       
️ጉርምስና 

 የተካተቱት ርዕሶች:

 በጉርምስና ወቅት ምን ለውጦች ይከሰታሉ?
 ‍‍‍ ወላጆች ስለ-ስነ ተዋልዶ ጤንነት ከልጆቻቸው ጋር መቼ መወያየት አለባቸው?
 ‍️ ወጣቶች በመረጃ ላይ የተመሰረተ ምርጫ ማድረግ የሚችሉት እንዴት ነው?
 እና ሌሎች ተጨማሪ ውይይቶች!

ውይይቱን ለመመልከት እዚህ ይጫኑ 

የዩቲዩብ ቻናላችንን ሰብስክራይብ በማድረግ በቀጣይ አዲስ ፖድካስቶች፣ በጤና እና ደህንነት ጉዳዮች ላይ ከባለሙያ ጋር ያደረኛቸው ውይይቶችን ማግኘት ይችላሉ። 

 YouTube: 

 አዳዲስ መረጃዎችን ለማግኘት በማህበራዊ ሚዲያዎቻችን ላይ ይከተሉን:

 Instagram: 
 Twitter: 
 Facebook: 
 YouTube: 
 Website:  
 LinkedIn: ",2024-12-13 06:49:28+00:00,,🎙✨,https://www.youtube.com/c/YeTenaWeg?sub_confirmation=1
የጤና ወግ - የጤና መረጃ,@yetenaweg,1240," የጤና ወግ ቪዲዮ ፖድካስት 

ከ EngenderHealth እና ከSaint Paul Institute for Reproductive Health and Rights (SPIRHR) ጋር በመተባበር:

                      የድህረ ወሊድ ጤና 

‍️ ከወሊድ በኋላ የሚከሰቱ ቁልፍ ውስጣዊ እና ውጪያዊ አካላዊ ለውጦች
️ከወሊድ በኋላ ሊመጡ የሚችሉ  ችግሮች ምልክቶች
 የእርግዝና መከላከያ አማራጮች
 አመጋገብ እና የአመጋገብ ስርአት
‍️ የአካል ብቃት እንቅስቃሴ

ውይይቱን ለመመልከት እዚህ ይጫኑ 

የዩቲዩብ ቻናላችንን ሰብስክራይብ በማድረግ በቀጣይ አዲስ ፖድካስቶች፣ በጤና እና ደህንነት ጉዳዮች ላይ ከባለሙያ ጋር ያደረኛቸው ውይይቶችን ማግኘት ይችላሉ። 

 YouTube: 

 አዳዲስ መረጃዎችን ለማግኘት በማህበራዊ ሚዲያ መለያዎቻን  ይከተሉን:

 Instagram: 
 X(Twitter): 
 Facebook: 
 Website: ",2024-12-12 03:02:57+00:00,,🎙✨,https://www.youtube.com/c/YeTenaWeg?sub_confirmation=1
የጤና ወግ - የጤና መረጃ,@yetenaweg,1239,"የኩላሊት ለጋሽ መሆን፦ ማወቅ ያለብን ነገሮች።

በኢትዮጵያ የኩላሊት ህመም  ከፍተኛ የጤና ተግዳሮት ሲሆን ብዙ ግለሰቦችን ያጠቃል። በተጨማሪም የጤና ስርዓቱ ላይ ከባድ ሸክም እየፈጠረ ነው። በመጨረሻ ደረጃ የኩላሊት በሽታ ለሚሰቃዩ የኩላሊት ንቅለ-ተከላ  በጣም ውጤታማ የሕክምና አማራጭ ነው። የኩላሊት እጥበት የኩላሊትን ተግባራት በመፈጸም ህይወትን ማቆየት ቢችልም እንደኩላሊት ንቅለ ተከላ ጥሩ ኑሮ ወይም ረጅም የህይወት ዘመን አይሰጥም። የኩላሊት እጥበት  ብዙ ጊዜ ሆስፒታል መመላለስን ስለሚስከስት ለታካሚዎች አካላዊ እና ስሜታዊ ጉዳት ያመጣል። በአንፃሩ የተሳካ የኩላሊት ንቅለ ተከላ የኩላሊት መደበኛ ስራን ወደነበረበት እንዲመለስ በማድረግ ታካሚዎች ጤናማ እና ጥሩ ህይወት እንዲመሩ ያስችላቸዋል።
በህይወት እያሉ ኩላሊት መለገስ የተቀባዩን ህይወት በእጅጉ ከማሻሻል በተጨማሪ ህይወቱን ያድኑታል ። ይህ ጽሁፍ የኩላሊት ለጋሽ የመሆን ሂደትን ከመጀመሪያ ምርመራ ጀምሮ እስከ ድህረ ልገሳ ድረስ ለማብራራት ያለመ ነው። ይህንን  በማቅረብ፣ ብዙ ግለሰቦች በህይወት እያሉ የኩላሊት ለጋሾች በመሆን ሊያመጡ የሚችሉትን ከፍተኛ ተጽዕኖ እንዲያስቡ ያበረታታል

Robel Habtamu Ababiya M.D, General Practitioner, Lecturer

",2024-12-11 15:11:40+00:00,,,https://yetenaweg.com/%e1%8b%a8%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%88%88%e1%8c%8b%e1%88%bd-%e1%88%98%e1%88%86%e1%8a%95%e1%8d%a6-%e1%88%9b%e1%8b%88%e1%89%85-%e1%8b%ab%e1%88%88%e1%89%a5%e1%8a%95-%e1%8a%90%e1%8c%88/
የጤና ወግ - የጤና መረጃ,@yetenaweg,1238,,2024-12-10 09:39:25+00:00,photos\@yetenaweg_1238.jpg,,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1237,,2024-12-10 09:39:24+00:00,photos\@yetenaweg_1237.jpg,,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1236,,2024-12-10 09:39:24+00:00,photos\@yetenaweg_1236.jpg,,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1235,"የሴቶች መብት ሰበአዊ መብቶች ናቸው!!!

በጾታ ላይ የተመሰረተ ጥቃት እንዲቆም ዝምታውን መስበር


ℹ️በፆታ ላይ የተመሰረተ ጥቃት ማህበራዊ ጉዳይ ብቻ አይደለም - አካላዊ፣  አእምሯዊ እና ስሜታዊ ደህንነትን የሚጎዳ ከባድ የህብረተሰብ ጤና ስጋት ነው።

 ፆታን መሰረት ያደረጉ ጥቃቶች የደረሰባቸው ሰዎች ሁሉን አቀፍ እንክብካቤን በአንድ ቦታ ማግኘት ይችላሉ።

የአንድ መስኮት አገልግሎት—

    የህክምና ድጋፍ 🩺
    የስነ-ልቦና ምክር 
    የህግ ድጋፍ ️
    እና ሌሎች አገልግሎቶች በአንድ ላይ የሚገኝበት ቦታ ነው።

️በፆታ ላይ የተመሰረተ ጥቃት መዘዞች ምን ምን ናቸው?

️በኢትዮጵያ ውስጥ ጾታን መሰረት ያደረጉ ጥቃቶችን ለማስቆም ምን እናርግ?

እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት እዚህ ይጫኑ።

የቴሌግራም ቻናላችንን ለመቀላቀል  እዚህ ይጫኑ።",2024-12-10 09:39:23+00:00,photos\@yetenaweg_1235.jpg,👩,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1234," የጤና ወግ ቪዲዮ ፖድካስት 

በ EngenderHealth እና Saint Paul Institute for Reproductive Health and Rights (SPIRHR) ጋር በመተባበር:
       
      ️ጉርምስና 

 የተካተቱት ርዕሶች:

 በጉርምስና ወቅት ምን ለውጦች ይከሰታሉ?
 ‍‍‍ ወላጆች ስለ-ስነ ተዋልዶ ጤንነት ከልጆቻቸው ጋር መቼ መወያየት አለባቸው?
 ‍️ ወጣቶች በመረጃ ላይ የተመሰረተ ምርጫ ማድረግ የሚችሉት እንዴት ነው?
 እና ሌሎች ተጨማሪ ውይይቶች!

        በቅርብ ቀን ይጠብቁን! ⏳",2024-12-08 08:17:20+00:00,,🎙✨,
